q_id;q_ch;q_id_ch;language;start_hh;start_min;G1;G2;G3;G4;G5;G6;sex;age;education;nationality;nationality2;occupation;D8;finish_hh;finish_min;character_lang;data_inter;region;type_settl;settlement;Code_inter;macroregion4;urban_rural;age_6gr;WEIGHT
1042;116;4;2;11;30;1;5;2;2;4;4;2;40;6;2;4;7;2;11;50;3;25;13;1;51;90;4;2;3;,633619837547
1043;116;5;2;11;51;1;3;1;2;4;4;2;40;6;2;5;2;2;12;26;3;25;13;1;51;90;4;2;3;,633619837547
1044;116;7;2;12;28;1;5;5;5;4;4;2;70;5;2;5;8;8;12;43;3;25;13;1;51;91;4;2;6;1,444715750814
1045;116;8;2;12;27;1;5;5;5;3;4;2;50;4;2;5;8;2;12;48;3;25;13;1;51;90;4;2;4;1,123386832559
1046;116;9;2;12;49;6;5;5;5;4;4;2;63;5;1;1;8;2;13;25;3;25;13;1;51;91;4;2;5;,269275652686
1047;117;1;1;15;29;2;1;4;4;4;3;2;60;8;1;1;8;3;15;59;1;19;14;7;52;9;1;1;5;,781024374402
1048;117;2;1;16;7;6;1;4;4;4;3;2;76;8;1;1;8;2;16;21;1;19;14;7;52;9;1;1;6;,575247062337
1049;117;3;1;16;26;2;1;4;4;4;3;1;57;6;1;1;10;2;16;47;1;19;14;7;52;9;1;1;4;1,353781745243
1050;117;4;3;17;15;2;1;4;4;4;4;2;78;6;1;1;8;2;17;30;1;19;14;7;52;9;1;1;6;,575247062337
1051;117;5;1;17;39;2;1;4;4;4;3;1;59;8;1;1;3;3;17;56;1;19;14;7;52;9;1;1;4;1,353781745243
1052;117;6;1;16;56;1;4;1;1;4;3;1;37;8;1;1;3;3;16;56;1;20;14;7;52;9;1;1;2;,89058277919
1053;117;7;2;17;1;1;3;3;1;4;2;1;24;6;3;2;3;3;17;22;3;20;14;7;52;9;1;1;1;1,398100013477
1054;117;8;1;17;33;1;2;2;2;4;2;2;54;6;1;1;3;3;17;48;1;20;14;7;52;9;1;1;4;1,144881201924
1055;117;9;1;17;55;2;2;4;4;4;3;2;57;8;1;1;3;3;18;12;1;20;14;7;52;9;1;1;4;1,144881201924
1056;118;1;1;17;2;2;1;3;4;4;4;2;66;5;1;1;8;2;17;34;1;24;14;7;52;28;1;1;5;,781024374402
1057;118;2;1;17;37;2;1;4;4;4;4;2;74;4;1;1;8;1;18;2;1;24;14;7;52;28;1;1;6;,575247062337
1058;118;3;1;18;8;1;1;4;3;4;4;2;67;4;1;1;8;1;18;43;1;24;14;7;52;28;1;1;5;,781024374402
1059;118;4;1;13;13;1;1;4;3;4;3;2;32;8;1;1;7;3;13;38;1;24;14;7;52;28;1;1;2;,801907496276
1060;118;5;1;13;45;1;1;4;4;4;4;2;39;5;1;1;1;1;14;19;1;24;14;7;52;28;1;1;2;,801907496276
1061;118;6;1;15;27;1;1;4;2;4;3;2;34;7;1;1;2;4;14;44;1;24;14;7;52;28;1;1;2;,801907496276
1062;118;7;1;14;46;1;1;4;4;4;3;2;30;8;1;1;3;2;15;18;1;25;14;7;52;28;1;1;2;,801907496276
1063;118;8;1;16;6;1;3;5;4;4;4;2;72;8;1;1;8;2;16;27;1;25;14;7;52;28;1;1;6;,575247062337
1064;118;9;1;16;30;2;1;4;2;4;3;2;20;7;1;1;3;3;17;14;1;25;14;7;52;28;1;1;1;1,076641267956
1065;119;1;1;14;35;1;1;1;1;4;3;1;33;8;1;1;3;3;15;13;1;20;14;7;52;28;1;1;2;,89058277919
1066;119;2;1;15;22;3;1;3;4;2; ;2;30;6;1;1;11;2;15;52;1;20;14;7;52;28;1;1;2;,801907496276
1067;119;3;1;16;26;6;1;4;4;4;4;2;46;4;1;1;1;1;17;23;1;20;14;7;52;28;1;1;3;,848442956803
1068;119;4;1;17;26;1;1;2;1;4;4;1;78;8;1;1;8;2;17;54;1;20;14;7;52;28;1;1;6;,674438788712
1069;119;5;1;12;35;2;1;4;3;4;4;2;42;6;1;1;7;2;13;22;1;21;14;7;52;28;1;1;3;,848442956803
1070;119;6;1;14;5;1;1;5;2;4;4;2;84;1;1;1;8;2;14;38;1;22;14;7;52;28;1;1;6;,575247062337
1071;119;7;1;14;45;1;1;2;1;3;3;2;30;8;1;1;2;3;15;17;1;22;14;7;52;28;1;1;2;,801907496276
1072;119;8;1;15;19;1;1;4;4;4;3;2;75;8;1;1;3;2;15;49;1;22;14;7;52;28;1;1;6;,575247062337
1073;119;9;1;15;52;1;1;4;4;4;4;2;67;6;1;1;8;3;16;45;1;22;14;7;52;28;1;1;5;,781024374402
1074;120;1;2;14;37;6;2;4;5;4;1;2;52;8;1;1;4;3;15;5;3;22;14;7;52;44;1;1;4;1,144881201924
1075;120;2;1;15;16;2;2;5;2;4;3;1;59;8;1;1;10;3;15;44;1;22;14;7;52;44;1;1;4;1,353781745243
1076;120;3;1;15;46;6;2;4;3;4;2;2;18;7;1;1;9;3;16;15;1;22;14;7;52;44;1;1;1;1,076641267956
1077;120;4;1;16;32;1;5;4;3;3;4;1;81;8;10; ;3;3;16;48;1;22;14;7;52;44;1;1;6;,674438788712
1078;120;5;1;17;3;6;2;4;3;4;4;2;36;8;1;1;2;3;17;21;1;22;14;7;52;44;1;1;2;,801907496276
1079;120;6;1;17;31;1;1;4;3;4;3;1;62;6;1;1;3;3;17;53;1;22;14;7;52;44;1;1;5;,993330711283
1080;120;7;1;17;55;1;2;4;3;4;3;1;71;4;2;4;8;2;18;25;1;22;14;7;52;44;1;1;6;,674438788712
1081;120;8;1;17;18;2;2;4;3;4;3;2;59;6;1;1;8;2;17;34;1;23;14;7;52;44;1;1;4;1,144881201924
1082;120;9;1;17;41;2;2;4;3;4;3;2;59;8;1;1;8;3;18;6;1;23;14;7;52;44;1;1;4;1,144881201924
1083;121;1;1;14;33;1;5;3;3;4;3;1;65;6;1;1;8;2;15;3;1;18;14;7;52;19;1;1;5;,993330711283
1084;121;2;1;15;11;6;2;3;3;4;2;2;34;8;1;1;7;3;15;35;1;18;14;7;52;19;1;1;2;,801907496276
1085;121;3;1;15;36;2;1;3;3;4;3;2;58;6;1;1;7;2;16;7;1;18;14;7;52;19;1;1;4;1,144881201924
1086;121;4;1;16;11;3;1;3;4;4;2;2;22;7;1;1;9;3;17;1;1;18;14;7;52;19;1;1;1;1,076641267956
1087;121;5;1;8;32;1;2;3;4;4;3;2;38;8;1;1;3;2;9;4;1;19;14;7;52;19;1;1;2;,801907496276
1088;121;6;1;9;9;1;2;5;4;4;5;2;26;8;1;1;10;2;9;32;1;19;14;7;52;19;1;1;1;1,076641267956
1089;121;7;1;10;31;1;2;3;3;4;2;2;75;8;1;1;8;2;10;55;1;19;14;7;52;19;1;1;6;,575247062337
1090;121;8;1;10;57;1;2;3;3;4;2;1;32;6;1;1;1;2;11;20;1;19;14;7;52;19;1;1;2;,89058277919
1091;121;9;1;13;54;1;2;3;3;4;2;2;66;8;1;1;8;2;14;51;1;19;14;7;52;19;1;1;5;,781024374402
1092;122;1;1;15;2;2;2;4;4;4;3;1;48;6;1;1;2;2;15;26;1;25;14;2;53;9;1;1;3;1,405156437568
1093;122;2;1;15;31;2;1;4;4;4;3;2;42;8;1;1;3;3;15;38;1;25;14;2;53;9;1;1;3;,848442956803
1094;122;3;1;15;43;2;1;4;4;4;3;2;37;8;1;1;3;3;16;7;1;25;14;2;53;9;1;1;2;,801907496276
1095;122;4;1;16;20;1;1;4;4;4;3;2;66;6;1;1;8;3;16;35;1;25;14;2;53;9;1;1;5;,781024374402
1096;122;5;1;16;45;2;1;4;4;4;3;2;31;6;1;1;2;3;16;54;1;25;14;2;53;9;1;1;2;,801907496276
1097;122;6;1;16;58;1;1;4;4;4;3;2;27;6;1;1;7;2;17;4;1;25;14;2;53;9;1;1;1;1,076641267956
1098;122;7;1;17;10;1;3;3;3;4;3;2;36;8;1;1;3;3;17;23;1;25;14;2;53;9;1;1;2;,801907496276
1099;122;8;1;17;30;1;2;4;4;4;3;2;32;8;1;1;3;2;17;47;1;25;14;2;53;9;1;1;2;,801907496276
1100;122;9;1;18;1;2;1;4;4;3;3;1;72;8;1;1;8;2;18;21;1;25;14;2;53;9;1;1;6;,674438788712
1101;123;1;1;12;26;2;2;3;3;4;3;2;26;6;1;1;7;3;12;55;1;25;14;2;54;44;1;1;1;1,076641267956
1102;123;2;1;12;58;2;2;5;2;4;2;1;33;8;1;1;3;3;13;22;1;25;14;2;54;44;1;1;2;,89058277919
1103;123;3;1;13;57;1;2;4;3;4;2;1;52;5;1;1;1;3;14;26;1;25;14;2;54;44;1;1;4;1,353781745243
1104;123;4;1;14;29;2;2;4;3;3;3;2;58;6;1;1;8;2;14;41;1;25;14;2;54;44;1;1;4;1,144881201924
1105;123;5;1;14;49;1;2;4;2;4;2;2;30;6;1;1;7;3;15;10;1;25;14;2;54;44;1;1;2;,801907496276
1106;123;6;1;15;13;1;2;2;3;4;3;1;80;8;1;1;8;2;15;37;1;25;14;2;54;44;1;1;6;,674438788712
1107;123;7;1;15;38;2;2;4;3;4;3;2;39;8;1;1;3;3;16;5;1;25;14;2;54;44;1;1;2;,801907496276
1108;123;8;1;16;7;1;2;4;4;4;3;1;31;6;1;1;1;3;16;25;1;25;14;2;54;44;1;1;2;,89058277919
1109;123;9;1;16;28;2;2;2;3;4;3;1;69;6;1;1;8;2;17;10;1;25;14;2;54;44;1;1;5;,993330711283
1110;124;1;1;10;7;1;1;1;3;4;3;1;26;4;1;1;3;1;10;39;1;18;14;2;55;59;1;1;1;1,398100013477
1111;124;2;1;10;54;1;1;5;3;4;2;1;57;8;1;1;4;4;11;21;1;19;14;2;55;59;1;1;4;1,353781745243
1112;124;3;1;11;26;2;1;3;3;4;2;2;26;6;1;1;2;3;11;51;1;19;14;2;55;59;1;1;1;1,076641267956
1113;124;4;1;11;57;2;1;3;3;4;3;1;73;3;1;1;8;1;12;27;1;19;14;2;55;59;1;1;6;,674438788712
1114;124;5;1;12;30;1;1;3;3;4;3;1;65;6;1;1;8;1;13;2;1;19;14;2;55;59;1;1;5;,993330711283
1115;124;6;1;13;16;2;1;3;3;4;3;2;23;6;1;1;10;2;13;44;1;19;14;2;55;59;1;1;1;1,076641267956
1116;124;7;1;13;52;1;1;3;3;4;4;1;68;5;1;1;8;1;14;17;1;19;14;2;55;59;1;1;5;,993330711283
1117;124;8;1;14;26;1;1;4;3;4;3;1;39;6;1;1;10;2;14;47;1;19;14;2;55;59;1;1;2;,89058277919
1118;124;9;1;14;55;1;1;4;3;4;3;2;56;8;1;1;3;2;15;19;1;19;14;2;55;59;1;1;4;1,144881201924
1119;125;1;1;10;20;1;3;5;5;4;2;1;34;6;1;1;1;2;11;2;1;23;14;2;56;8;1;1;2;,89058277919
1120;125;2;1;11;8;2;2;2;2;4;2;2;39;8;1;1;3;3;11;32;1;23;14;2;56;8;1;1;2;,801907496276
1121;125;3;1;11;43;1;2;3;3;4;2;2;39;6;1;1;7;2;12;16;1;23;14;2;56;8;1;1;2;,801907496276
1122;125;4;1;12;18;2;1;2;3;4;3;2;26;8;1;1;7;2;12;32;1;23;14;2;56;8;1;1;1;1,076641267956
1123;125;5;1;12;35;1;2;1;2;2; ;1;49;6;1;1;1;3;13;5;1;23;14;2;56;8;1;1;3;1,405156437568
1124;125;6;1;12;4;1;2;2;3;4;2;1;22;6;1;1;1;3;12;26;1;24;14;2;56;8;1;1;1;1,398100013477
1125;125;7;1;12;53;2;2;2;3;4;2;1;24;6;1;1;1;2;13;19;1;23;14;2;56;8;1;1;1;1,398100013477
1126;125;8;1;13;23;1;1;2;3;2; ;2;79;8;1;1;8;2;13;43;1;23;14;2;56;8;1;1;6;,575247062337
1127;125;9;1;13;49;2;2;3;2;4;2;2;60;6;1;1;8;2;14;56;1;23;14;2;56;8;1;1;5;,781024374402
1128;126;1;1;13;21;1;5;2;2;4;3;2;60;5;1;1;8;2;13;52;1;21;14;1;57;46;1;2;5;,73099874223
1129;126;2;1;13;38;1;1;4;4;3;3;2;76;6;1;1;8;2;13;54;1;21;14;1;57;35;1;2;6;1,116828724712
1130;126;3;1;14;14;1;2;2;2;3;3;2;75;5;1;1;8;2;14;46;1;21;14;1;57;35;1;2;6;1,116828724712
1131;126;4;1;14;29;1;5;5;1;3;3;2;75;4;1;1;8;2;14;49;1;21;14;1;57;46;1;2;6;1,116828724712
1132;126;5;1;15;9;1;2;3;3;2; ;2;42;6;1;1;1;3;15;42;1;21;14;1;57;46;1;2;3;,751542930773
1133;126;6;1;15;23;1;5;5;5;3;3;2;42;5;1;1;1;3;15;43;1;21;14;1;57;35;1;2;3;,751542930773
1134;126;7;1;16;2;2;1;4;4;3;3;1;59;6;1;1;2;3;16;41;1;21;14;1;57;46;1;2;4;,70609997148
1135;126;8;1;16;18;1;4;1;1;3;2;2;38;8;1;1;5;3;16;39;1;21;14;1;57;35;1;2;2;,74619633505
1136;126;9;1;16;53;1;5;5;5;3;3;2;53;5;1;1;1;3;17;29;1;21;14;1;57;46;1;2;4;,586216236375
1137;127;1;1;13;29;1;5;5;5;3;3;2;80;6;1;1;8;2;14;11;1;22;14;1;57;46;1;2;6;1,116828724712
1138;127;2;1;14;0;1;2;3;3;3;3;2;70;4;1;1;8;2;14;24;1;22;14;1;57;35;1;2;6;1,116828724712
1139;127;3;1;14;18;1;5;5;5;3;3;2;71;5;1;1;8;2;14;50;1;22;14;1;57;46;1;2;6;1,116828724712
1140;127;4;1;14;43;1;2;3;3;3;3;1;54;6;1;1;1;3;15;3;1;22;14;1;57;35;1;2;4;,70609997148
1141;127;5;1;15;10;2;1;4;4;3;3;2;59;8;1;1;3;3;15;49;1;22;14;1;57;35;1;2;4;,586216236375
1142;127;6;1;15;29;1;5;5;5;3;3;2;37;8;1;1;3;3;15;58;1;22;14;1;57;46;1;2;2;,74619633505
1143;127;7;1;16;2;1;4;1;1;4;2;1;39;5;1;1;1;3;16;42;1;22;14;1;57;35;1;2;2;1,173123968762
1144;127;8;1;16;32;1;5;5;5;3;3;1;41;8;1;1;10;2;16;52;1;22;14;1;57;46;1;2;3;1,058721537333
1145;127;9;1;17;13;1;5;5;5;3;3;1;18;4;1;1;9;3;18;3;1;22;14;1;57;35;1;2;1;3,2411843871
1146;128;1;1;9;7;1;2;3;4;4;3;2;55;4;1;1;7;1;9;39;1;20;14;1;58;16;1;2;4;,586216236375
1147;128;2;1;9;55;1;1;3;3;4;3;1;59;6;1;1;7;1;10;31;1;20;14;1;58;16;1;2;4;,70609997148
1148;128;3;1;10;34;1;1;3;3;4;4;1;58;4;1;1;8;1;11;5;1;20;14;1;58;16;1;2;4;,70609997148
1149;128;4;1;11;10;1;1;3;3;4;3;1;44;4;1;1;10;1;11;36;1;20;14;1;58;16;1;2;3;1,058721537333
1150;128;5;1;11;40;1;1;3;3;4;3;1;39;5;1;1;7;1;12;11;1;20;14;1;58;16;1;2;2;1,173123968762
1151;128;6;1;12;23;1;1;3;3;4;3;2;40;5;1;1;11;1;13;0;1;20;14;1;58;16;1;2;3;,751542930773
1152;128;7;1;13;10;1;1;3;3;4;3;2;60;1;1;1;8;1;13;40;1;20;14;1;58;16;1;2;5;,73099874223
1153;128;8;1;13;49;1;1;4;4;4;3;2;53;6;1;1;7;2;14;25;1;20;14;1;58;16;1;2;4;,586216236375
1154;128;9;1;14;42;1;1;4;3;4;2;2;55;5;1;1;7;1;15;25;1;20;14;1;58;16;1;2;4;,586216236375
1155;129;1;1;9;15;2;2;3;3;4;3;1;52;8;1;1;5;2;9;45;1;20;14;1;58;59;1;2;4;,70609997148
1156;129;2;1;9;54;1;1;3;4;4;3;2;29;7;1;1;11;1;10;32;1;20;14;1;58;59;1;2;1;1,106602080468
1157;129;3;1;11;27;1;1;3;3;4;2;2;42;4;1;1;10;1;12;1;1;20;14;1;58;59;1;2;3;,751542930773
1158;129;4;1;13;4;1;1;4;4;4;2;2;65;6;1;1;8;1;13;52;1;20;14;1;58;59;1;2;5;,73099874223
1159;129;5;1;13;58;1;1;3;4;4;2;2;48;6;1;1;10;1;14;40;1;20;14;1;58;59;1;2;3;,751542930773
1160;129;6;1;13;0;1;1;4;4;4;2;2;41;6;1;1;10;1;13;31;1;20;14;1;58;59;1;2;3;,751542930773
1161;129;7;1;13;40;1;1;3;4;4;1;2;81;6;1;1;8;1;14;17;1;20;14;1;58;59;1;2;6;1,116828724712
1162;129;8;1;14;25;1;1;3;3;4;2;1;60;5;1;1;7;1;15;7;1;20;14;1;58;59;1;2;5;,673853362753
1163;129;9;1;15;27;1;1;4;4;4;2;1;22;7;1;1;9;2;15;58;1;20;14;1;58;59;1;2;1;3,2411843871
1164;130;1;1;11;50;1;1;3;4;4;2;2;72;5;1;1;8;1;12;21;1;22;14;1;59;16;1;2;6;1,116828724712
1165;130;2;1;12;29;2;1;3;3;4;3;2;59;5;1;1;8;1;13;4;1;22;14;1;59;16;1;2;4;,586216236375
1166;130;3;1;13;13;1;1;4;3;4;2;2;42;5;1;1;1;1;13;44;1;22;14;1;59;16;1;2;3;,751542930773
1167;130;4;1;14;2;1;3;3;4;4;1;1;50;4;1;1;10;1;14;45;1;22;14;1;59;16;1;2;4;,70609997148
1168;130;5;1;15;3;1;1;3;3;4;3;1;57;4;1;1;10;1;15;39;1;22;14;1;59;16;1;2;4;,70609997148
1169;130;6;1;11;30;1;3;3;4;4;1;2;55;5;1;1;7;1;12;1;1;22;14;1;59;16;1;2;4;,586216236375
1170;130;7;1;12;16;1;1;3;4;4;2;2;33;4;1;1;11;1;12;41;1;22;14;1;59;16;1;2;2;,74619633505
1171;130;8;1;12;55;1;1;3;4;4;1;2;55;8;1;1;3;1;13;30;1;22;14;1;59;16;1;2;4;,586216236375
1172;130;9;1;14;2;1;2;3;3;4;2;2;51;4;1;1;10;1;14;40;1;22;14;1;59;16;1;2;4;,586216236375
1173;131;1;1;9;40;1;2;3;4;4;3;1;70;4;1;1;8;1;10;10;1;22;14;1;59;59;1;2;6;1,267017892618
1174;131;2;1;10;15;1;2;3;4;4;3;2;74;1;1;1;8;1;10;41;1;22;14;1;59;59;1;2;6;1,116828724712
1175;131;3;1;10;52;1;2;3;3;4;3;2;74;2;1;1;8;1;11;25;1;22;14;1;59;59;1;2;6;1,116828724712
1176;131;4;1;11;30;1;2;4;4;4;1;2;41;6;1;1;2;1;12;11;1;22;14;1;59;59;1;2;3;,751542930773
1177;131;5;1;12;29;1;2;3;4;4;1;2;27;4;1;1;7;1;13;5;1;22;14;1;59;59;1;2;1;1,106602080468
1178;131;6;1;13;16;1;2;3;3;4;2;2;27;5;1;1;11;1;13;53;1;22;14;1;59;59;1;2;1;1,106602080468
1179;131;7;1;14;15;1;5;3;4;4;1;2;33;8;1;1;11;1;14;46;1;22;14;1;59;59;1;2;2;,74619633505
1180;131;8;1;15;4;1;2;3;4;4;3;2;55;4;1;1;7;1;15;26;1;22;14;1;59;59;1;2;4;,586216236375
1181;131;9;1;15;30;1;2;3;4;4;1;1;28;6;1;1;4;1;15;50;1;22;14;1;59;59;1;2;1;3,2411843871
1182;132;1;2;16;38;2;1;4;4;4;3;2;71;6;2;5;8;1;17;18;3;23;15;6;60;10;3;1;6;,810822766769
1183;132;2;2;17;33;3;1;4;4;4;5;2;62;4;1;1;8;2;17;57;3;26;15;6;60;10;3;1;5;,748899987582
1184;132;3;5;7;46;6;1;4;4;4;3;1;63;4;3;4;8;2;8;14;3;27;15;6;60;10;3;1;5;,6777173524
1185;132;4;5;8;38;2;2;4;4;4;3;2;32;4;1;1;7;2;8;57;3;27;15;6;60;10;3;1;2;,681061792601
1186;132;5;5;9;18;6;2;4;4;4;5;2;57;6;1;1;1;2;9;40;2;27;15;6;60;10;3;1;4;,740899516417
1187;132;6;2;10;2;3;1;4;4;4;3;1;27;8;7; ;3;3;10;18;3;27;15;6;60;10;3;1;1;2,794449276352
1188;132;7;2;10;54;6;2;4;4;4;4;2;49;4;2;5;10;1;11;14;3;27;15;6;60;10;3;1;3;,917512875645
1189;132;8;2;12;11;2;2;4;4;4;3;1;56;6;3;3;97;2;12;30;3;27;15;6;60;10;3;1;4;1,112457661095
1190;132;9;5;12;34;2;1;4;4;4;3;1;37;8;7; ;3;3;12;56;3;27;15;6;60;10;3;1;2;1,50468764701
1191;133;1;2;9;17;1;3;1;1;4;4;1;25;8;1;1;4;2;9;57;3;25;15;6;60;5;3;1;1;2,794449276352
1192;133;1;2;10;13;1;2;2;2;4;4;2;65;6;1;1;8;1;11;15;3;23;15;6;60;5;3;1;5;,748899987582
1193;133;2;2;10;0;1;2;3;1;4;3;2;61;6;2;5;8;1;10;20;3;26;15;6;60;5;3;1;5;,748899987582
1194;133;3;2;10;26;1;3;5;1;4;4;2;75;4;1;1;8;1;10;59;3;26;15;6;60;5;3;1;6;,810822766769
1195;133;4;2;11;0;1;5;3;1;4;3;2;50;6;1;1;7;2;11;27;3;26;15;6;60;5;3;1;4;,740899516417
1196;133;4;2;11;0;1;5;5;1;4;3;2;39;8;1;1;7;2;11;30;3;26;15;6;60;5;3;1;2;,681061792601
1197;133;5;2;11;28;1;1;3;2;4;3;2;39;8;1;1;7;2;11;46;3;26;15;6;60;5;3;1;2;,681061792601
1198;133;6;2;11;49;1;2;1;1;4;3;1;68;6;2;4;8;1;12;10;3;26;15;6;60;5;3;1;5;,6777173524
1199;133;7;6;12;26;1;5;1;1;4;3;2;20;7;1;1;9;2;12;56;2;26;15;6;60;5;3;1;1;1,456597897983
1200;133;8;2;13;4;1;2;1;1;4;3;2;33;8;1;1;7;2;13;34;3;26;15;6;60;5;3;1;2;,681061792601
1201;133;9;2;13;37;1;5;3;1;4;3;1;86;4;1;1;8;1;14;39;3;26;15;6;60;5;3;1;6;1,735589080513
1202;134;1;2;9;28;1;2;1;1;4;3;1;55;8;1;1;3;2;10;0;3;28;15;6;60;5;3;1;4;1,112457661095
1203;134;2;2;10;5;1;1;4;4;4;3;1;73;8;1;1;8;1;10;35;3;28;15;6;60;5;3;1;6;1,735589080513
1204;134;3;2;11;13;1;2;1;1;4;3;2;68;4;2;5;8;1;11;43;3;28;15;6;60;5;3;1;5;,748899987582
1205;134;4;2;12;5;1;1;4;4;4;3;2;29;6;1;1;7;2;12;35;3;28;15;6;60;5;3;1;1;1,456597897983
1206;134;5;2;12;40;1;1;1;1;4;3;2;52;5;1;1;7;2;13;10;2;28;15;6;60;5;3;1;4;,740899516417
1207;134;6;6;13;16;1;2;3;1;4;3;2;69;6;1;1;8;1;13;46;2;28;15;6;60;5;3;1;5;,748899987582
1208;134;7;2;13;50;1;1;4;1;4;3;2;30;7;1;1;7;2;14;21;3;28;15;6;60;5;3;1;2;,681061792601
1209;134;8;2;14;30;1;2;1;1;4;3;2;22;8;1;1;7;2;15;0;3;28;15;6;60;5;3;1;1;1,456597897983
1210;134;9;6;15;5;1;5;1;1;4;3;2;75;5;1;1;8;1;15;35;2;28;15;6;60;5;3;1;6;,810822766769
1211;135;1;6;10;5;6;5;5;5;4;5;2;56;5;1;1;7;8;10;25;2;29;15;2;61;5;3;1;4;,740899516417
1212;135;1;2;12;43;1;5;2;2;4;2;1;22;6;1;1;10;8;13;7;3;29;15;2;61;5;3;1;1;2,794449276352
1213;135;2;2;13;12;6;5;5;2;4;5;2;80;6;2;4;8;2;13;24;2;29;15;2;61;5;3;1;6;,810822766769
1214;135;3;5;13;26;1;5;5;5;4;5;2;63;4;1;1;8;2;13;46;3;29;15;2;61;5;3;1;5;,748899987582
1215;136;1;6;10;6;5;1;4;3;4;2;2;36;8;1;1;3;2;11;9;3;29;15;1;62;0;3;2;2;,587606810273
1216;136;2;6;11;15;5;4;4;3;4;3;2;60;4;12; ;8;1;12;12;3;29;15;1;62;0;3;2;5;,689188073341
1217;136;3;5;12;15;5;3;5;3;4;3;1;59;4;1;1;7;1;12;32;2;29;15;1;62;0;3;2;4;1,217735565318
1218;136;4;2;12;34;1;3;5;3;4;2;2;45;4;1;1;7;2;12;41;2;29;15;1;62;0;3;2;3;,649060521944
1219;137;1;2;8;48;6;1;5;4;4;2;2;72;4;12; ;8;1;9;21;3;29;15;1;62;2;3;2;6;1,026031006304
1220;137;2;1;9;29;1;1;4;4;4;2;2;67;4;4; ;8;1;9;54;1;29;15;1;62;2;3;2;5;,689188073341
1221;137;3;1;10;31;1;2;4;4;4;2;2;70;8;1;1;8;2;11;15;1;29;15;1;62;2;3;2;6;1,026031006304
1222;137;4;1;11;39;4;1;1;1;4;3;2;73;6;1;1;8;2;12;14;1;29;15;1;62;2;3;2;6;1,026031006304
1223;137;5;2;12;46;6;2;5;4;4;1;1;59;6;12; ;8;2;13;19;3;29;15;1;62;2;3;2;4;1,217735565318
1224;137;6;2;13;23;1;2;4;4;4;3;1;27;8;13; ;4;4;14;0;3;29;15;1;62;2;3;2;1;7,592103536696
1225;138;1;2;9;27;1;2;4;5;4;2;1;59;5;1;1;1;2;10;10;3;20;16;7;63;24;3;1;4;1,112457661095
1226;138;2;2;10;17;1;2;4;4;4;3;1;62;5;1;1;1;2;11;4;3;20;16;7;63;24;3;1;5;,6777173524
1227;138;3;2;11;12;1;1;4;4;4;1;1;49;6;1;1;1;3;11;56;3;20;16;7;63;24;3;1;3;1,804031019627
1228;138;4;2;12;5;1;1;4;5;4;3;2;84;3;1;1;8;2;12;53;2;20;16;7;63;24;3;1;6;,810822766769
1229;138;5;2;13;1;1;2;5;5;4;2;2;70;8;1;1;8;2;13;48;3;20;16;7;63;24;3;1;6;,810822766769
1230;138;6;2;9;19;6;2;4;4;4;2;1;31;8;1;1;3;3;10;7;3;21;16;7;63;24;3;1;2;1,50468764701
1231;138;7;2;10;18;2;1;4;4;4;2;2;54;8;1;1;3;3;11;10;3;21;16;7;63;24;3;1;4;,740899516417
1232;138;8;2;12;8;2;1;4;4;4;3;2;24;8;1;1;3;3;12;56;3;21;16;7;63;24;3;1;1;1,456597897983
1233;138;9;2;13;10;1;1;4;4;4;3;2;86;3;1;1;8;2;14;2;3;21;16;7;63;24;3;1;6;,810822766769
1234;139;1;2;8;5;5;5;5;5;2; ;1;30;6;1;1;4;8;8;45;2;22;16;7;63;18;3;1;2;1,50468764701
1235;139;2;2;9;8;6;5;5;5;2; ;2;59;8;1;1;3;4;9;40;3;22;16;7;63;18;3;1;4;,740899516417
1236;139;3;2;9;55;6;5;5;5;5;1;2;67;6;1;1;8;3;10;36;3;22;16;7;63;18;3;1;5;,748899987582
1237;139;4;2;10;52;6;5;5;5;5;5;1;43;6;1;1;5;3;11;31;3;22;16;7;63;18;3;1;3;1,804031019627
1238;139;5;2;11;49;6;5;5;5;2; ;2;52;8;1;1;4;3;12;50;3;22;16;7;63;18;3;1;4;,740899516417
1239;139;6;2;13;21;6;5;5;5;5;2;2;38;8;1;1;4;3;14;6;3;22;16;7;63;18;3;1;2;,681061792601
1240;139;7;2;14;19;6;5;5;5;5;2;2;33;8;1;1;3;3;15;0;3;22;16;7;63;18;3;1;2;,681061792601
1241;139;8;2;15;22;6;5;5;5;5;5;1;35;8;1;1;5;4;15;58;1;22;16;7;63;18;3;1;2;1,50468764701
1242;139;9;2;16;14;6;5;5;5;5;1;2;51;6;1;1;4;3;17;17;1;22;16;7;63;18;3;1;4;,740899516417
1243;140;1;2;9;27;1;5;5;5;4;3;2;29;8;1;1;3;3;10;17;3;23;16;7;63;25;3;1;1;1,456597897983
1244;140;2;2;10;27;1;2;4;4;4;1;2;39;8;1;1;3;3;11;20;3;23;16;7;63;25;3;1;2;,681061792601
1245;140;3;2;11;40;1;1;4;5;4;2;2;30;6;1;1;2;3;12;28;3;23;16;7;63;25;3;1;2;,681061792601
1246;140;4;2;12;38;1;5;5;5;4;2;1;57;6;1;1;1;2;13;31;3;23;16;7;63;25;3;1;4;1,112457661095
